Price,Close,High,Low,Open,Volume
Ticker,COST,COST,COST,COST,COST
Date,,,,,
2020-07-31,300.8016052246094,301.5223525774357,298.04796626157724,300.1455471955979,2149900
2020-08-03,304.3037109375,304.830418517251,299.6650295990954,300.820075239239,2480200
2020-08-04,313.9783630371094,314.00608300350007,303.93409102413557,304.52545970692125,3933300
2020-08-05,314.144775390625,316.69512584738584,311.9455634111705,315.89119018648586,2923700
2020-08-06,317.23101806640625,318.90352213647026,315.6601444915119,316.399390726493,2104300
2020-08-07,315.0133361816406,318.5431629350765,313.830570403449,317.07394805274663,1759000
2020-08-10,314.17236328125,315.1610889570678,312.8602192386547,314.82842120287177,1503800
2020-08-11,307.1775207519531,314.95792235955463,306.5953731051471,314.95792235955463,2065600
2020-08-12,311.1784973144531,313.15592048468363,307.8612101265632,308.3971388140157,1853900
2020-08-13,310.1991271972656,313.6734859658458,309.67241951767323,311.3911142203072,1536500
2020-08-14,310.7350158691406,313.0266367088864,310.10667777092846,310.9660250110738,1522900
2020-08-17,314.13543701171875,314.5142953562606,311.7329364996285,312.0009149773495,1504700
2020-08-18,314.865478515625,316.75974230838887,311.2247719739783,315.09648767080887,1489400
2020-08-19,315.0040283203125,315.9650341490114,314.12621058969927,315.2073174725496,1730100
2020-08-20,314.976318359375,315.70631509278184,313.00811609550277,314.3017897595724,1717500
2020-08-21,318.4322204589844,319.56879556189625,313.5533086259538,314.23711484529406,2372600
2020-08-24,317.9887390136719,319.81831354537803,316.1221669205354,318.8942768891674,1461500
2020-08-25,318.52459716796875,318.70941573793357,315.5214787018456,317.9979178223428,1176200
2020-08-26,318.1180725097656,318.6355307536875,315.7340704716512,316.95380556062105,1757000
2020-08-27,320.0491943359375,321.3243689219264,316.5286183438462,319.3561671217565,2220700
2020-08-28,321.9066162109375,322.5442037018339,319.25463576008104,321.07498893565986,1487300
2020-08-31,321.2505798339844,322.257776381979,318.13658088664965,320.5021124157557,1586900
2020-09-01,324.68798828125,324.7896187725785,319.17148859586473,319.44868829890544,1773700
2020-09-02,331.59979248046875,332.57929731363566,324.6233267624371,326.74859986612097,2434900
2020-09-03,321.8418884277344,336.0443525358182,319.27306819140546,335.48992501875944,3630400
2020-09-04,320.2433166503906,327.0904300733519,314.54199939235497,327.0904300733519,2557000
2020-09-08,313.1190490722656,318.7187371752841,312.4907109113115,317.72076179084087,2144300
2020-09-09,320.114013671875,323.1356316006481,314.53285254350686,315.00409206500643,2100900
2020-09-10,313.7381286621094,321.56471936779997,313.0266306704494,319.9661259846913,1959600
2020-09-11,313.3685607910156,317.18483675466575,310.5687308054769,314.43119732293883,1599600
2020-09-14,316.87066650390625,318.6448011142956,314.60676538823606,315.0872543036829,1522300
2020-09-15,317.785400390625,321.342946603541,316.7135146522264,318.8110673837857,1362500
2020-09-16,317.619140625,322.2670440333777,317.1755928633989,320.8902101939619,1656500
2020-09-17,313.1375427246094,316.84293869432355,310.8182017221965,313.7843514564004,2681500
2020-09-18,310.4393005371094,315.2997416431669,306.04090588917876,314.3572345470439,3409300
2020-09-21,313.77508544921875,313.8212759951206,308.3602168200298,308.6004753371747,2427400
2020-09-22,318.2843933105469,318.70019282848205,313.79356112134866,314.81925633096927,2128100
2020-09-23,318.4508056640625,321.7958143552249,317.92409792225226,321.56480515611844,3577100
2020-09-24,320.6407470703125,320.94566678516674,312.61086558657956,318.7926736001666,5779300
2020-09-25,316.5564880371094,317.6560939930098,309.88494177161465,314.85626385136015,7338500
2020-09-28,323.0616760253906,323.20027587742595,317.0369674622607,317.6468350105755,3459200
2020-09-29,325.39031982421875,327.37699322824983,320.73316663478016,322.44264028917496,2526000
2020-09-30,328.0329895019531,330.5278995750918,324.4939417694105,325.77833796604733,2525800
2020-10-01,331.23016357421875,332.3667387845951,327.8666848937167,329.19729990120504,2053000
2020-10-02,328.0422668457031,330.6572782109371,326.04634425698185,327.783537706389,2125000
2020-10-05,331.3409423828125,331.71057948274836,328.3378242416189,328.3378242416189,2093500
2020-10-06,331.12847900390625,335.4252430058456,329.9179934682909,334.4087972356537,2760400
2020-10-07,335.4437255859375,337.0330695200074,332.33897643065103,333.0874437519917,1959100
2020-10-08,337.35650634765625,338.16966303727355,334.27022760250566,337.08852784781465,1793100
2020-10-09,341.3946228027344,341.6626013662948,337.92026366555797,338.1974634214033,1730700
2020-10-12,347.8812561035156,351.7437217328185,342.60498762110086,342.81752615835757,2806900
2020-10-13,351.76220703125,353.2499204555974,347.8812706621271,349.6739037228729,1823300
2020-10-14,349.59991455078125,354.7098345154194,348.08450957757555,353.8042969263392,1904400
2020-10-15,347.9736633300781,349.6184472220552,344.7210649030664,347.86278345860774,1697800
2020-10-16,352.5569152832031,355.63394460531737,350.3207344111636,351.5959093696577,2459400
2020-10-19,347.03118896484375,353.9891835496518,346.245752202015,353.00970699344265,1938100
2020-10-20,349.5722351074219,353.0558424515169,347.5485929798714,348.99933700726694,1282300
2020-10-21,349.1195373535156,352.3166962985881,348.3802911065248,349.80331545754126,1466500
2020-10-22,347.20672607421875,349.63694665950294,343.76930905537,348.6851901617781,1813200
2020-10-23,346.1441345214844,347.91826909677434,345.18312851024194,347.0773923618573,1108000
2020-10-26,342.54962158203125,344.3237843730617,338.30829670585,338.82575497836706,2145000
2020-10-27,344.4069519042969,346.43059448595983,340.7569957448397,340.7569957448397,1525400
2020-10-28,337.2363586425781,344.1204419595606,336.9684083567458,339.4263206713869,1908300
2020-10-29,337.79180908203125,341.7080046662959,335.61617312209563,336.2827590033844,1838500
2020-10-30,331.0889587402344,336.8567789923645,329.3947348238074,334.3385686455419,2724100
2020-11-02,337.3567810058594,338.5325525373008,333.949770032366,335.34775574366535,1646300
2020-11-03,344.3651428222656,346.99444642206026,340.5971081505276,341.5691997856329,2013100
2020-11-04,348.2628173828125,353.3270116785002,346.2537923060529,346.2722983803533,2449800
2020-11-05,356.6506042480469,357.9004279759854,351.3456907617131,354.10462098165766,2255800
2020-11-06,357.0487976074219,358.10420900437737,352.63268282818666,353.5492280220626,1950200
2020-11-09,337.9214782714844,360.6038788677895,337.69929236800294,359.4466135312433,4371300
2020-11-10,339.42132568359375,343.9763349636765,333.8386782371958,336.8846088375461,2662600
2020-11-11,345.25390625,346.90185087497133,340.8470310322701,342.25425543839333,1688800
2020-11-12,347.8369445800781,350.1792486582149,345.7909072300856,348.9849710882495,1535900
2020-11-13,350.7347412109375,351.65128638043217,347.17035807444125,348.58684981527404,1274600
2020-11-16,351.6142883300781,352.9937397218768,348.94794418074935,348.94794418074935,1691500
2020-11-17,353.5862731933594,359.6596000873416,353.4659130645511,358.5856543464659,3299100
2020-11-18,353.87322998046875,359.2614358559383,353.41032385090125,354.48426946192365,2134600
2020-11-19,355.0860290527344,356.1692135351123,352.0956453916316,355.15081443585535,1768900
2020-11-20,352.8455810546875,356.90064346993324,352.7437552628719,355.46564569903546,1807600
2020-11-23,353.3918151855469,354.64166747684874,352.1234568189957,354.5861209975509,1679600
2020-11-24,355.7156066894531,357.40983078429167,352.4659964419428,355.22492729555563,2061100
2020-11-25,358.9837341308594,359.52996001996195,356.9562028499523,357.1691498590128,2034200
2020-11-27,359.57623291015625,361.6870837074957,358.9836995091604,361.49264279267334,1329400
2020-11-30,362.7054138183594,363.98303909882566,356.6506227335632,362.6869077467383,3733800
2020-12-01,368.2063293457031,368.6908706423132,362.1449241596509,365.29913955327294,2996800
2020-12-02,364.3489990234375,367.5602151792317,362.5153852045497,366.2206234636934,2212800
2020-12-03,355.37103271484375,359.81734932928,354.6394946854424,359.1237929422438,3976400
2020-12-04,354.78192138671875,356.56804397360946,353.31884564521374,356.4730319010615,2839700
2020-12-07,354.6869201660156,357.6986318956074,354.0408844427062,355.5799814867847,2652900
2020-12-08,358.74371337890625,360.5678176894996,352.23577750358294,355.2759900127255,2685500
2020-12-09,355.5989990234375,361.9739120331585,354.1833857935292,360.9098463795459,2461600
2020-12-10,354.17388916015625,356.2735196510883,353.0053015779999,355.5989832387606,2566300
2020-12-11,356.36846923828125,360.805245121996,353.9363114233917,360.805245121996,3483900
2020-12-14,355.68450927734375,359.29473625467676,354.57292306423426,357.7556391854599,2778400
2020-12-15,353.3094177246094,356.92915527781054,350.8582390547062,355.7985780374542,2133900
2020-12-16,350.9912109375,354.22141873043233,350.4306773522996,352.625320149494,2385100
2020-12-17,351.7987365722656,352.4447722704965,349.62308480134976,351.77023585009704,2314200
2020-12-18,348.6731262207031,352.81538704578696,347.65655183701267,352.5683903777515,4140000
2020-12-21,346.7444152832031,347.8369816855979,343.7422134078542,346.8584181782544,2329700
2020-12-22,343.95123291015625,346.5449147811944,342.60213098251194,345.9178698565385,2105500
2020-12-23,343.8182678222656,344.9678357830419,341.54760363360623,344.35030071288696,1782100
2020-12-24,346.3739318847656,347.0959889929063,343.36224861898467,343.36224861898467,972500
2020-12-28,352.5302734375,353.1288175949574,346.84888788788516,347.24792699072793,3207700
2020-12-29,354.107421875,354.62046392535007,351.7702754134758,353.66089118172835,2072600
2020-12-30,355.75103759765625,357.09060067096306,354.63945133153123,355.51352189061913,1778000
2020-12-31,357.96466064453125,358.2116862505023,353.860382389831,356.26404011422255,1628900
2021-01-04,361.1663513183594,362.4964333795968,356.0930196746016,358.58217945926333,3322200
2021-01-05,356.9765319824219,361.2233132013399,356.51101056037857,359.94072282098807,2748400
2021-01-06,351.5422058105469,357.0335673066449,351.1906872345317,355.15246163097163,2661400
2021-01-07,349.547119140625,353.0908348389243,348.47354353455233,352.4828097218521,2849500
2021-01-08,351.4662780761719,351.7703051682896,346.09842839015425,349.73715660757415,2599700
2021-01-11,345.8323669433594,352.4732965958745,345.68983432935806,350.17413187706103,2562500
2021-01-12,346.0129089355469,346.83945899366887,342.2601490006876,345.8228847640535,2387600
2021-01-13,348.6255798339844,350.32617148656277,344.87281992059695,346.1744014063873,1968800
2021-01-14,344.2552490234375,348.1980037032093,343.5046913201625,347.7229723202581,2363900
2021-01-15,344.0747985839844,346.6874716747124,342.7826979060692,343.0297235489692,2340400
2021-01-19,336.76873779296875,344.82528019853646,334.840111606632,344.26471767224115,4533800
2021-01-20,343.2577209472656,343.8277644972401,335.7617395950028,336.6928116930817,2767200
2021-01-21,344.68280029296875,345.8133774364648,341.96563438078033,343.25770597699403,2121600
2021-01-22,344.2077941894531,346.42145709296153,341.8801573648748,345.0628740368699,1960300
2021-01-25,343.8087158203125,343.88470808383204,339.00140057989904,342.83963325034773,2735900
2021-01-26,346.7539367675781,347.6279783212333,340.95854779549677,342.2126376701667,1807000
2021-01-27,338.5929260253906,347.5329922726736,337.1298210620162,344.863317881187,3120800
2021-01-28,339.22943115234375,343.5522054236498,338.28887823028674,339.02992607661395,2251100
2021-01-29,334.83062744140625,338.49788494575586,334.30810449604996,337.03478010769606,2598700
2021-02-01,333.01593017578125,335.17259082113725,331.7713504965148,333.671475685454,2371200
2021-02-02,337.8233642578125,339.8375220262328,333.2060723299529,334.19414589643577,1905000
2021-02-03,337.4718017578125,339.67595442983674,335.57167614267763,338.44088437744546,1759800
2021-02-04,338.7474670410156,341.155871322044,336.8435892204123,339.5661205594574,3411600
2021-02-05,338.1000671386719,339.6993171175547,337.0814857988065,339.41371808862834,2165600
2021-02-08,342.5361022949219,342.73603034593077,338.48086303767286,339.4328017728459,2520700
2021-02-09,342.2790832519531,344.2876890541568,341.0796311705342,342.73602429508037,2154000
2021-02-10,339.00439453125,343.64985988924826,338.0524558611967,343.64985988924826,2162400
2021-02-11,335.27288818359375,339.36621378420557,334.50182000790113,338.6332312983002,2088400
2021-02-12,335.7963562011719,336.0153125472958,333.2737246082738,335.0728735364683,2096600
2021-02-16,336.9862365722656,338.2808590169449,335.1204452045804,336.1104403502087,1829000
2021-02-17,340.8321838378906,340.95594053284395,334.99679421303597,336.1391033684958,2143000
2021-02-18,339.7660217285156,340.98450227513007,335.349011590246,335.349011590246,1914900
2021-02-19,337.71929931640625,340.72742924749724,337.53842863013847,339.5470344957412,1839400
2021-02-22,333.37841796875,336.31040520435846,332.05523838548845,335.7963502122445,2215600
2021-02-23,325.7058410644531,334.13050490426366,325.5916130613423,332.98816677142423,3692600
2021-02-24,324.3255310058594,326.039009068208,321.65058554750027,325.3631407164983,3305800
2021-02-25,317.85235595703125,326.51500475037784,317.32880124323,324.46834216342774,3618100
2021-02-26,315.0916748046875,319.7466684765776,315.0345608130818,319.384927162501,3362200
2021-03-01,315.8246765136719,319.85138747501594,315.4343781797566,319.09934780474697,4653200
2021-03-02,312.6737365722656,318.6043243596914,312.63567994584065,317.6523857835893,4660100
2021-03-03,308.3520202636719,312.6357447439936,308.1997065738232,312.3977600506424,4064200
2021-03-04,303.70654296875,309.95125876314364,299.8987880184678,307.82842492004994,5501200
2021-03-05,302.0691833496094,303.1258213205455,292.24516938063323,300.1748056566924,8102800
2021-03-08,296.4527893066406,306.8384158897162,295.97681991398076,303.58280151240797,4873500
2021-03-09,303.4590148925781,304.88692292972576,297.6807400633802,298.6802931199016,5426800
2021-03-10,308.26629638671875,311.65522488494275,302.0691952053494,305.70560801094445,4523500
2021-03-11,312.8546142578125,315.32966042148155,311.01737973684635,314.5300354856858,4338900
2021-03-12,315.2250061035156,315.6914467865769,309.95125738655497,312.3311042199117,3182100
2021-03-15,314.62518310546875,317.64281169183556,311.58849715775403,317.5666693990109,3243000
2021-03-16,311.5219421386719,314.1683305844158,310.9412734713078,313.8256465940102,3066700
2021-03-17,313.3686828613281,314.6157201542093,308.5423469899327,310.3319962791898,2672400
2021-03-18,307.4571533203125,312.369160203431,306.8859843244407,310.7889385702258,2736900
2021-03-19,313.1021728515625,313.4258285353966,306.8955427569481,308.05688012495375,4859300
2021-03-22,318.4139404296875,320.01321939356916,312.4167387304303,312.66425206846725,4064900
2021-03-23,323.9827575683594,326.04847697202234,317.75707141420895,317.8427714471284,3641200
2021-03-24,321.79339599609375,326.0485635400432,320.6415291461105,325.7724931573095,3006400
2021-03-25,329.6944274902344,331.06522146587673,321.06033699040904,321.5743919939904,4307100
2021-03-26,335.1014404296875,335.52029576889976,327.5621024255925,329.57067907652436,3061200
2021-03-29,339.032958984375,340.5750950156336,334.1400092191576,334.55886456726034,3012000
2021-03-30,332.9406433105469,337.719366317334,332.07437539152573,336.5865566579118,2602400
2021-03-31,335.5393981933594,340.2705351844998,332.44559709786773,333.80686260767607,2832200
2021-04-01,337.8811340332031,340.1467528512511,334.73021917138954,335.5964868989293,2938600
2021-04-05,343.47857666015625,345.23966931119975,339.68984964689116,340.31813276271106,2705700
2021-04-06,342.81219482421875,345.36338382720214,341.74602802003864,342.5075674370625,2142000
2021-04-07,341.5650939941406,344.08772552752976,340.422756029542,343.5260852277081,1808400
2021-04-08,343.8592834472656,348.4285773885427,342.3171474683562,345.3633337455868,2839200
2021-04-09,345.7535705566406,346.22953980127994,342.3170865547563,343.5641236516427,1610800
2021-04-12,347.27679443359375,347.6956498334378,343.9735656057904,345.4014738186587,1836600
2021-04-13,347.65753173828125,349.64708017664174,346.7627070175631,347.78128841999865,1796400
2021-04-14,345.715576171875,347.31482614956576,345.12534979954546,347.31482614956576,1509400
2021-04-15,351.0749816894531,351.7889357159779,346.76270053127786,347.34339824596714,1850100
2021-04-16,352.9027099609375,354.8827296405282,350.86554723353424,351.93174296193575,2249200
2021-04-19,351.7889404296875,353.6737895432795,350.50384640541455,353.16926318647626,1560000
2021-04-20,353.8641662597656,357.3196791705734,351.00835029816886,351.2653632764022,2330700
2021-04-21,356.1107482910156,356.5771889623159,353.61667352068224,353.74992983354065,1531800
2021-04-22,353.4167785644531,357.3958754427574,352.2458834802737,356.34873704034464,2138000
2021-04-23,355.3397216796875,356.83427259976725,352.60766191356424,353.416815720993,1404500
2021-04-26,350.80841064453125,355.9298450808306,350.51331199567636,355.9298450808306,2059700
2021-04-27,352.41717529296875,353.13112923146423,347.73365372492015,350.47524149688036,1875900
2021-04-28,351.8270568847656,352.69332467709404,350.48481969341276,351.788971198601,1305600
2021-04-29,356.34893798828125,357.46507590647286,351.5694990568376,351.57904815269984,1848300
2021-04-30,354.965576171875,356.94031709410626,354.24054376840684,355.74784491108113,2118900
2021-05-03,361.8629150390625,362.1490967725428,355.7288439423348,356.6351055070864,2685800
2021-05-04,358.01837158203125,361.77704680914604,356.5492374752826,361.586239585326,2133800
2021-05-05,355.3567810058594,360.14573976178747,354.9274792896071,359.0296018804855,1905300
2021-05-06,365.1445617675781,365.31627078900846,356.01498699132577,356.01498699132577,2641400
2021-05-07,366.6327209472656,368.6646981301701,364.6102928576615,365.2112743607089,1817100
2021-05-10,363.9234313964844,370.03843208013086,363.73262420709636,367.74886225983363,1998700
2021-05-11,360.775390625,363.38931012431624,358.6957255861388,361.85339041584126,1859700
2021-05-12,355.070556640625,359.59240219621967,354.03069519615724,358.69566071538384,2344600
2021-05-13,362.0632629394531,363.8853643816418,354.4696063419105,355.91964239622035,2023100
2021-05-14,366.7281494140625,368.0637124776781,362.60695843511326,364.55308124957673,1876100
2021-05-17,366.2892761230469,369.2370637754519,365.2780620719211,367.3195883608928,1830800
2021-05-18,365.1922302246094,371.5266566336684,364.9060485369494,368.66472330470367,1698200
2021-05-19,362.1872253417969,364.1619664310985,358.8196847765512,359.7927316795105,1725000
2021-05-20,365.92681884765625,366.82356037519685,360.8707477779862,361.72932203903093,1427300
2021-05-21,363.1983947753906,367.6153162290783,362.9217330879325,367.3291054483353,1706600
2021-05-24,365.80279541015625,368.00648177715,364.3145923860329,366.6518205048882,1657000
2021-05-25,367.6439208984375,367.98733888701395,364.4480898658838,365.96491087493956,1379700
2021-05-26,367.8729248046875,369.9049022332707,367.3005322861567,368.1018701668627,1648000
2021-05-27,369.6664123535156,369.9239758891516,365.850501000189,367.4054895347645,4452000
2021-05-28,360.8611755371094,367.57718746799503,359.6782523694591,366.47056971534795,4681200
2021-06-01,360.8230895996094,362.7024273208956,358.21871932196,362.4448346426631,2117800
2021-06-02,363.0744323730469,364.34323923762025,360.32697146203964,360.96614944174934,1881000
2021-06-03,366.2034606933594,366.50874058255823,361.42402250434617,362.16815315167804,1780300
2021-06-04,369.6855773925781,369.9145519301183,366.0509232140982,366.50884317607785,1765900
2021-06-07,362.89324951171875,368.6648342634188,361.1474824653791,367.7299252805271,2515800
2021-06-08,362.2253723144531,363.6658589558195,360.3078676731517,362.90268838210585,1553800
2021-06-09,362.4733581542969,364.2096045526311,361.6815694743362,362.7118525789113,1398900
2021-06-10,365.383056640625,365.71692558942266,362.0250360589962,362.76913759913566,1404000
2021-06-11,364.2573547363281,366.19392863431534,363.01719515926806,366.19392863431534,1404200
2021-06-14,366.0985107421875,366.30838701176043,361.63387274518993,363.2651956594983,1652600
2021-06-15,366.24163818359375,366.8044816189046,363.99978442390244,366.09854732937805,1252000
2021-06-16,361.94879150390625,368.6552555873006,359.76417376223424,366.70913234235394,1801700
2021-06-17,367.04296875,368.6838117761222,361.7579234394646,362.87409030624303,1686500
2021-06-18,363.35101318359375,367.1955419611984,362.79768984144727,367.0429020431265,3415700
2021-06-21,368.99859619140625,369.8094831325901,363.04578411953804,364.65800890785096,1631600
2021-06-22,374.13104248046875,374.4363223928745,368.76969138863285,369.2085130670318,1934800
2021-06-23,373.9306640625,375.3330125353892,372.61417009451134,374.913259991593,1538000
2021-06-24,374.026123046875,377.2982602637898,373.76853038093856,375.3139990372718,1487300
2021-06-25,376.35382080078125,376.39195895435523,373.2438436119395,374.88468672154323,2056100
2021-06-28,378.2903747558594,379.129879899685,375.0373068800814,376.8212407541645,1645500
2021-06-29,380.4368591308594,381.05693895014826,377.26964548043276,378.0614343364917,1523600
2021-06-30,377.4604187011719,382.0395006144021,376.82124074887497,379.65455605270034,2031700
2021-07-01,376.3728332519531,379.38740637712624,375.75275354908325,378.06136335603065,1523400
2021-07-02,380.5799255371094,382.32569219160536,377.88015192019895,377.97555552774975,1676600
2021-07-06,380.5035705566406,382.9266823153578,378.83410941005,381.43847927944444,2113100
2021-07-07,386.0557861328125,387.42951669674386,380.82800564910895,380.82800564910895,2308600
2021-07-08,388.41204833984375,389.83349503273536,384.6056863036857,384.9300352561794,2235500
2021-07-09,393.3918151855469,394.9468036357339,388.831802530315,389.74761305374665,2304200
2021-07-12,389.10845947265625,395.28069684059807,385.91262810421864,394.98496605943524,2491300
2021-07-13,388.32623291015625,390.4536140600183,386.07485909108306,386.07485909108306,1540300
2021-07-14,391.0832214355469,391.57927942438084,388.5170187544176,389.77624735885666,1265800
2021-07-15,392.8672180175781,393.2297343074341,389.108542453962,391.56979282825654,1894100
2021-07-16,391.48388671875,394.3935366370762,390.9114941845634,393.15334796082294,1413900
2021-07-19,395.08990478515625,396.2060716343014,391.17858993563476,391.1881390299387,2293100
2021-07-20,397.0837097167969,398.82950539219826,393.8497401171802,394.9468087633489,2045400
2021-07-21,395.910400390625,397.9137308054952,393.2487937447104,397.9137308054952,1480000
2021-07-22,398.3238525390625,399.335066560666,394.51746176188317,396.8547187458865,1339200
2021-07-23,403.94281005859375,404.4770352938324,397.8564270788124,399.0393793394909,1344500
2021-07-26,403.7520751953125,404.9636166418897,401.00461419816276,403.9142351342152,1220000
2021-07-27,404.8109436035156,405.0208198878993,402.1970536996317,404.48659463912145,1666500
2021-07-28,402.78851318359375,405.306999469944,401.1858374456352,403.7901782415447,1362700
2021-07-29,406.46826171875,407.01305547088316,401.7658790265371,403.0274974522126,1434200
2021-07-30,410.7117614746094,412.41302376631313,407.0989672071637,407.1372060136242,2283900
2021-08-02,409.94720458984375,411.6580048920322,406.6593669033556,411.57198944396123,1366900
2021-08-03,415.8251647949219,417.47862148327016,410.138344823724,410.90297520555174,1448100
2021-08-04,415.79644775390625,418.6159399461675,413.74155669264314,416.71397494463673,1280500
2021-08-05,423.5859069824219,423.8821920888004,417.41166721048626,418.3865379636356,1742600
2021-08-06,420.1834716796875,423.844043152397,419.4857518989791,423.14635253935637,1789800
2021-08-09,420.986328125,423.1941456550815,419.87763586225884,421.15835903620064,1472500
2021-08-10,423.4330749511719,424.169004384023,421.16791384954206,421.16791384954206,1893700
2021-08-11,424.6468811035156,428.1832274616724,422.25746577169826,425.79381212985504,2267500
2021-08-12,425.65997314453125,426.8738147498523,422.6875545960148,423.40437916570846,1230700
2021-08-13,428.0111999511719,428.5272926662152,424.87628817768154,426.0614288580048,1309300
2021-08-16,432.8282470703125,433.14366623544237,427.2752480416686,428.09722210237925,1515600
2021-08-17,432.331298828125,433.70760455136195,429.80809111397116,432.8282867740885,1936700
2021-08-18,426.4723815917969,435.1029482732367,426.1760964354067,431.01227054846305,2030100
2021-08-19,434.1662902832031,435.3514308381108,421.7891084089945,423.3565787136986,1953700
2021-08-20,438.68707275390625,440.2449761631951,433.5928522764381,435.34189140506106,1911200
2021-08-23,434.8066711425781,438.75398985932424,434.4817141640123,437.04316034870783,1835900
2021-08-24,431.8055419921875,435.24630552680026,430.38143077633987,435.1124842823904,1541700
2021-08-25,431.2703552246094,432.79001984963963,427.5333062091827,430.888025443897,1520600
2021-08-26,429.435302734375,432.4650943780244,426.9407669891864,431.27038664542386,1418600
2021-08-27,430.4196472167969,431.64302650245446,427.03622748628175,429.4352094257416,1310200
2021-08-30,435.7624206542969,436.3932297654799,430.51527422319793,431.0887397031521,1219800
2021-08-31,435.34185791015625,436.67038668696154,432.4267831975131,435.96312916127494,1699000
2021-09-01,436.32635498046875,436.4792810655292,431.86294336641885,435.3323791790782,1325400
2021-09-02,440.5794372558594,441.02864842530334,438.113573904391,439.09801167985387,1455000
2021-09-03,442.089599609375,443.09317151888274,438.69664160822987,438.69664160822987,1302400
2021-09-07,439.2701416015625,442.7109056787101,437.387281062656,442.0418576864954,1463400
2021-09-08,445.10028076171875,445.224505852853,437.8173186390167,438.8017565471812,1372000
2021-09-09,445.3296813964844,448.9902529100761,444.6606334257211,446.6677481703429,1398700
2021-09-10,444.5841979980469,447.6808710751187,442.71090445974016,446.50529734576236,1324800
2021-09-13,439.32745361328125,447.5279140031316,437.932043259658,446.40011699359593,1679500
2021-09-14,438.1327819824219,441.75514400388363,437.1865827894351,440.5604362682259,1383900
2021-09-15,440.3501281738281,441.8028821534535,435.9631652508343,437.97025073773335,1770300
2021-09-16,442.81597900390625,443.2556232325808,436.37412497563423,440.40745898912485,1577500
2021-09-17,439.18408203125,442.3476654318339,436.8042046511183,441.20073446543313,3411400
2021-09-20,431.1842956542969,440.5603579638415,426.86421458269325,436.43144176303355,2602000
2021-09-21,432.1114196777344,436.632204063428,430.24769318755307,431.18435451405026,1531300
2021-09-22,432.3216552734375,435.20808748325413,429.94180708362995,434.586845368896,1380800
2021-09-23,432.75177001953125,435.3992315943202,431.14608998502393,432.29299179495786,2061200
2021-09-24,447.0596008300781,447.9866951294522,434.8735828491407,435.8102441433297,3353800
2021-09-27,440.18768310546875,449.67843456538105,437.0145322897488,444.95694715712796,2526000
2021-09-28,427.56201171875,437.2630327316114,425.9563315168287,436.91897090305804,2632700
2021-09-29,431.8055419921875,435.8293088034487,429.0433641705639,429.9704583845059,1922000
2021-09-30,429.47344970703125,435.217583422992,429.42564390734884,433.5545599484993,1836400
2021-10-01,428.49853515625,431.1268915164591,421.2634090884793,429.8366308192133,1860700
2021-10-04,420.6709289550781,429.4735270650698,416.8765361575954,428.5081939160296,2264000
2021-10-05,426.5010681152344,429.2441122389201,419.8202722064899,420.1356621953187,1808700
2021-10-06,429.46392822265625,429.88446763257735,422.8118044521155,424.29323021365616,1334600
2021-10-07,432.83782958984375,439.26057955025476,432.07322830528005,436.2785937057192,1966200
2021-10-08,431.8629455566406,435.59042774993026,430.0947723257677,435.2941425735193,1545800
2021-10-11,429.8080139160156,433.6215112067195,429.6550878444929,430.13297088012666,1011700
2021-10-12,427.1031188964844,432.8186096906832,426.0326657156344,430.23802999797147,1380900
2021-10-13,425.6026611328125,430.5822238476308,424.4270874184814,428.6993633379738,1621500
2021-10-14,430.72552490234375,431.71952974584934,426.7495346959859,427.33253797695045,1480400
2021-10-15,432.3789978027344,433.8604234461609,429.31096792028774,433.812646812888,1494800
2021-10-18,441.51617431640625,441.89847493391665,428.66110823298766,429.72199463415416,2141300
2021-10-19,446.4192810058594,446.4957586386913,439.94875408373576,442.5197675938828,1365300
2021-10-20,448.990234375,451.59948635206086,447.1456127854845,447.795526739148,1352900
2021-10-21,456.1202392578125,456.5216446620299,448.33072267226464,448.9902035754296,1423300
2021-10-22,460.669677734375,463.5752147477431,457.4009741160433,457.8023795306693,1710300
2021-10-25,468.4210205078125,470.43767318956475,458.28989295310464,460.6697414577261,1903400
2021-10-26,464.0531311035156,466.6528161615885,459.9433483834965,460.80353207284145,2378600
2021-10-27,467.4747009277344,469.75899570079685,462.17021121913484,462.4473915300344,1741800
2021-10-28,469.5904235839844,470.83491794696596,465.7133202713573,466.17281149960684,1362400
2021-10-29,470.5573425292969,473.0750788009766,465.8856533701907,466.0005261831432,2471600
2021-11-01,470.87322998046875,473.764332030605,466.4025975802652,473.0559010118726,1548700
2021-11-02,475.774658203125,478.16793909183446,471.686944962557,473.62070540328654,2012200
2021-11-03,480.8866882324219,481.4897996726392,474.58758597706526,479.938958377711,1856000
2021-11-04,493.6093444824219,498.0034334796294,484.40958765609406,485.36689991930496,2615000
2021-11-05,491.21612548828125,495.7921067271242,486.91780223563507,492.7957142927513,2071700
2021-11-08,482.3034973144531,491.49367182799585,478.8476140077507,491.49367182799585,2834800
2021-11-09,486.9942932128906,487.3676590033191,482.54279721497363,483.5575458350631,1881800
2021-11-10,483.9309387207031,488.57387989443663,482.26519549184684,486.56354748368085,1226600
2021-11-11,490.31622314453125,490.6225701023064,482.5237159545328,484.5915140972342,1227300
2021-11-12,495.0931396484375,497.4768377043334,491.3213272010836,492.29780435350375,1780200
